* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = TAQMAN
* Date Created = 2022-08-05 14:25:46 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\SymbiontTradeoff_Exp_07.22\bc_symtrad1.eds
* Experiment Name = Quantification-TaqMan
* Experiment Run End Time = 2022-07-05 17:39:12 PM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	HIGHSD	NOAMP	EXPFAIL
42	D6	false	P2-05	C	UNKNOWN	VIC	NFQ-MGB	29.310	29.011	0.423								false	0.010	true	3	28	Amp		N	N	N
42	D6	false	P2-05	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	34	No Amp		N	Y	N
43	D7	false	P2-07	C	UNKNOWN	VIC	NFQ-MGB	29.465	28.906	0.791								false	0.010	true	3	28	Amp		Y	N	N
43	D7	false	P2-07	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
44	D8	false	P2-07	C	UNKNOWN	VIC	NFQ-MGB	28.347	28.906	0.791								false	0.010	true	3	27	Amp		Y	N	N
44	D8	false	P2-07	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
45	D9	false	P2-09	C	UNKNOWN	VIC	NFQ-MGB	28.874	29.191	0.448								false	0.010	true	3	28	Amp		N	N	N
45	D9	false	P2-09	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
46	D10	false	P2-09	C	UNKNOWN	VIC	NFQ-MGB	29.508	29.191	0.448								false	0.010	true	3	28	Amp		N	N	N
46	D10	false	P2-09	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
47	D11	false	P2-11	C	UNKNOWN	VIC	NFQ-MGB	28.796	29.818	1.445								false	0.010	true	3	28	Amp		Y	N	N
47	D11	false	P2-11	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
48	D12	false	P2-11	C	UNKNOWN	VIC	NFQ-MGB	30.840	29.818	1.445								false	0.010	true	3	30	Amp		Y	N	N
48	D12	false	P2-11	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	N	Y
49	E1	false	T1-02	C	UNKNOWN	VIC	NFQ-MGB	31.781	31.543	0.337								false	0.010	true	3	31	Amp		N	N	N
